date,dc,dd,rm,log_pd,rf
1984-12-31,0.006770790097739621,0.08117326888891752,0.009780770724863608,3.188563014685133,0.01505965025195111
1985-03-31,0.00979657766576203,-0.016171312721438902,0.09069276608332988,3.2571568011529295,0.012415523251614798
1985-06-30,0.006317461140156411,0.01090613951520103,0.05962099587896108,3.3061244953808604,0.011148542271518751
1985-09-30,0.008055935206534137,0.01344849264525072,-0.05066786172081461,3.2289002855719198,0.0077553610139510796
1985-12-31,0.005953541418763031,0.042063547299135085,0.1539654823198211,3.3592129266761286,0.010127721601878989
1986-03-31,0.006617606495848527,-0.018417535379802175,0.1467559989050955,3.4713318051463644,0.008374392093942067
1986-06-30,0.005412694812107155,0.035727017111120585,0.050824473670885384,3.501036019494502,0.01313583793519408
1986-09-30,0.0025550503328686247,-0.030463256815888684,-0.08274153003063789,3.4063258486306633,0.007544105216069806
1986-12-31,0.0070305886791866,0.165246062190207,0.0342442334951194,3.3930666886957295,0.0055976134196265214
1987-03-31,0.006332399987205584,-0.12560036052756196,0.1931266544844732,3.5662841267504075,0.008262925882909432
1987-06-30,0.00654755675060148,0.08835755732534123,0.01843275165693048,3.5648567433861533,0.0035482104799481537
1987-09-30,0.0021946472060054845,0.023425115596027446,0.046822448249176585,3.5796815993996223,0.003751981639641546
1987-12-31,0.0028409551189785276,0.04096202612281141,-0.23335687633711943,3.300059469832453,0.007112483375334883
1988-03-31,0.010085789874546336,0.08517587212421729,0.07039576272127701,3.308132067339161,0.008208706985909739
1988-06-30,0.0062785059744303595,-0.1184491065741371,0.0500822688032887,3.3536001073151254,0.005372420972493756
1988-09-30,0.008131005167075323,0.1261224452031282,-0.0144414626636018,3.3110002534223546,0.005561296894928018
1988-12-31,0.006919416992261063,0.16535476535398885,0.016267227329115785,3.252968739892789,0.005894190644876439
1989-03-31,0.003595862036868347,-0.14794546572911038,0.055076839790657584,3.3062431391571505,0.01165370112071154
1989-06-30,0.0004743174148362783,0.05841776962896317,0.06855503015109132,3.3307868798878157,0.009732056002947149
1989-09-30,0.005559672750235833,0.016052200719819165,0.09148906910669519,3.394828823255252,0.007401584228404298
1989-12-31,0.0076329551127534145,-0.03070095437071574,-0.002732474097511095,3.419675788862441,0.011006320333471844
1990-03-31,-0.0004327814590050494,-0.039411486902853454,-0.05294029598771588,3.3762585874209896,0.009041540206453438
1990-06-30,0.0033079980861376868,0.10528631210746076,0.044045566102991485,3.4064944930820915,0.004981900017530827
1990-09-30,0.0011864491464583793,-0.08696379938658438,-0.16686137183186345,3.2493762162155018,0.009581004340781064
1990-12-31,-0.009863229474190938,0.07323656015572189,0.07453061003956107,3.3064838008416695,0.004217251830713049
1991-03-31,-0.003202719077624927,-0.07835273859025005,0.15105864119014778,3.44498385268111,0.007070826077215027
1991-06-30,0.004651300028572614,0.05053074422404791,-0.009272830209398508,3.4460208983062204,0.0060005720672585425
1991-09-30,-0.000579134766082845,-0.04678574854371753,0.053818425022963856,3.5001993238718896,0.006481160545441083
1991-12-31,-0.004866375615117491,0.023924043108658033,0.07884348975138988,3.586975414092564,0.005446865181560467
1992-03-31,0.012567141246422331,-0.031241694452505797,-0.02176029174575589,3.5691968032256636,0.003301687492636165
1992-06-30,0.002621874021614623,0.0350862419092457,-0.006101680281412558,3.567260383055344,0.0019486803628400336
1992-09-30,0.004545010644622316,-0.02382154260731939,0.022877263306100737,3.589905883820465,0.0030583652045929866
1992-12-31,0.007064155781352888,0.023335943190863073,0.06577331947722875,3.6502570557682663,0.0005011617884242989
1993-03-31,-0.0005510436211704217,-0.0026027333222904403,0.03129821379857489,3.678626729691159,0.002394144309059214
1993-06-30,0.003445794888702558,0.023564943924525572,0.0032415840252455475,3.6757615053522317,-0.001274998009612006
1993-09-30,0.007274233242473116,-0.023631093768049283,0.03444066096996656,3.7030707876887097,0.0019660751249169733
1993-12-31,0.003500757772084029,0.022561624238645273,0.01463649248640797,3.7113603867523604,0.002242165910931894
